Atomoxetine 25mg capsules;0404000M0BCAEAQ;56;NA;681.668803247419;163.458157847189;1169.49945228106
Atomoxetine 25mg capsules;0404000M0BCAEAQ;57;NA;698.140652429052;156.918880829809;1219.39912947484
Atomoxetine 25mg capsules;0404000M0BCAEAQ;58;NA;715.341009473396;150.596957573564;1271.78134359482
Atomoxetine 25mg capsules;0404000M0BCAEAQ;59;NA;733.302281808044;144.490550411636;1326.76994907723
Atomoxetine 25mg capsules;0404000M0BCAEAQ;60;NA;752.058237676098;138.597384864223;1384.49493550926
Concerta_XL Tab 36mg;0404000M0BGAEAQ;0;327;375.585723811599;361.117989464025;402.953359775261
Concerta_XL Tab 36mg;0404000M0BGAEAQ;1;268;380.865358420115;366.080646183391;406.219569954502
Concerta_XL Tab 36mg;0404000M0BGAEAQ;2;360;386.139314114922;370.977137138598;409.516503707434
Concerta_XL Tab 36mg;0404000M0BGAEAQ;3;481;391.403221610912;375.497374943254;412.843946940935
Concerta_XL Tab 36mg;0404000M0BGAEAQ;4;238;396.652896638505;380.012086799025;418.358440098824
Concerta_XL Tab 36mg;0404000M0BGAEAQ;5;418;401.884371193522;384.520760620748;423.871013391108
Concerta_XL Tab 36mg;0404000M0BGAEAQ;6;426;407.093922123165;389.022945415795;429.348499814082
